t,y1,y2,y3,y4,y5,y6,x1,x2,x3,x4,x5,x6,x7,x8
2023-04-06 12:00:00,39.6,58.1,803.0,25.3,64.2,185.0,29.6,74.0,24.5,0.0,1009.1,8.2,322.0,455.0
2023-04-06 13:00:00,39.8,58.7,804.0,19.8,56.2,191.8,30.0,73.0,24.7,0.1,1008.2,6.9,332.0,464.0
2023-04-06 14:00:00,44.1,65.0,794.0,17.7,56.1,198.6,28.5,79.0,24.5,0.2,1007.2,3.2,270.0,364.0
2023-04-06 15:00:00,44.5,65.4,806.0,18.6,58.5,205.4,25.3,87.0,23.0,9.7,1007.8,4.4,125.0,35.0
2023-04-06 16:00:00,46.2,68.2,903.0,32.6,58.9,212.2,25.8,87.0,23.5,0.1,1008.3,3.2,270.0,15.0
2023-04-06 17:00:00,44.4,65.4,1099.0,63.1,53.8,219.0,25.7,86.0,23.2,0.1,1008.7,5.9,308.0,9.0
2023-04-06 18:00:00,63.1,92.0,1364.0,65.29285714285714,46.1,137.0,25.1,89.0,23.2,0.0,1009.5,5.0,300.0,3.0
2023-04-06 19:00:00,44.7,65.9,1943.0,67.48571428571428,31.8,4.0,26.6,87.0,24.2,0.0,1009.6,5.1,274.0,4.384615384615385
2023-04-06 20:00:00,44.6,65.7,2024.0,69.67857142857143,31.9,3.0,26.0,90.0,24.3,0.1,1010.5,2.5,225.0,5.769230769230769
2023-04-06 21:00:00,46.4,68.2,2140.0,71.87142857142857,32.1,2.0,25.4,93.0,24.3,0.0,1011.2,3.3,139.0,7.153846153846153
2023-04-06 22:00:00,45.8,66.8,2162.6666666666665,74.06428571428572,34.2,1.8571428571428572,25.3,92.0,23.9,0.0,1011.4,4.7,113.0,8.538461538461538
2023-04-06 23:00:00,46.0,66.8,2185.3333333333335,76.25714285714285,38.8,1.7142857142857144,25.4,87.0,23.2,0.0,1010.9,3.6,143.0,9.923076923076923
2023-04-07 00:00:00,49.4,71.7,2208.0,78.45,45.1,1.5714285714285714,25.5,90.0,23.8,0.0,1010.2,5.4,160.0,11.307692307692307
2023-04-07 01:00:00,56.3,81.5,2230.6666666666665,80.64285714285714,50.5,1.4285714285714286,25.1,92.0,23.7,0.0,1009.7,6.5,161.0,12.692307692307692
2023-04-07 02:00:00,68.9,99.4,2253.3333333333335,82.83571428571429,49.8,1.2857142857142858,24.7,94.0,23.7,0.0,1009.4,4.6,162.0,14.076923076923077
2023-04-07 03:00:00,69.2,99.7,2276.0,85.02857142857142,46.8,1.1428571428571428,24.4,95.0,23.5,0.0,1009.1,3.6,174.0,15.461538461538462
2023-04-07 04:00:00,63.1,91.3,2041.0,87.22142857142858,42.5,1.0,24.2,94.0,23.3,0.0,1009.0,1.6,243.0,16.846153846153847
2023-04-07 05:00:00,67.3,96.9,1951.0,89.41428571428571,39.3,1.0,24.4,94.0,23.4,0.0,1009.4,4.3,275.0,18.23076923076923
2023-04-07 06:00:00,57.4,83.1,1891.0,91.60714285714286,35.8,4.5,25.1,94.0,24.1,0.0,1010.5,4.0,297.0,19.615384615384613
2023-04-07 07:00:00,42.8,62.6,1655.0,93.8,22.4,8.0,26.8,82.0,23.4,0.0,1011.4,5.2,282.0,21.0
2023-04-07 08:00:00,33.3,49.7,1538.0,86.2,31.7,16.0,27.3,79.0,23.4,0.0,1011.7,2.4,243.0,65.0
2023-04-07 09:00:00,35.4,53.1,1370.0,75.2,45.0,27.0,27.7,78.0,23.5,0.0,1012.0,1.8,323.0,67.0
2023-04-07 10:00:00,41.1,61.2,1171.0,60.1,57.8,58.0,28.2,77.0,23.8,0.0,1011.6,1.5,135.0,143.0
2023-04-07 11:00:00,41.6,61.7,1074.0,48.7,58.6,103.0,28.9,75.0,24.1,0.1,1010.9,4.2,110.0,274.0
2023-04-07 12:00:00,41.3,61.5,999.0,36.9,55.1,161.0,29.7,71.0,23.9,0.0,1010.3,5.0,111.0,438.0
2023-04-07 13:00:00,36.9,55.2,930.0,26.7,51.1,222.0,29.9,70.0,24.0,0.0,1009.4,4.7,67.0,499.0
2023-04-07 14:00:00,34.5,51.9,892.0,24.0,52.0,215.5,28.1,75.0,23.2,0.3,1008.9,13.0,39.0,228.0
2023-04-07 15:00:00,35.5,53.4,871.0,24.9,54.1,209.0,25.8,86.0,23.2,0.4,1008.7,10.0,218.0,162.0
2023-04-07 16:00:00,37.1,56.1,913.0,36.6,53.9,202.5,26.0,88.0,23.8,0.1,1008.5,5.8,187.0,96.0
2023-04-07 17:00:00,45.2,67.8,1014.0,59.0,48.3,196.0,26.6,87.0,24.3,0.0,1009.0,2.8,140.0,46.0
2023-04-07 18:00:00,55.2,82.0,1165.0,89.6,40.0,132.0,26.8,85.0,24.1,0.0,1009.6,3.3,96.0,1.0
2023-04-07 19:00:00,70.5,103.1,1236.6153846153845,89.33571428571427,52.85,3.0,26.6,85.0,24.0,0.0,1010.0,2.6,304.0,1.0833333333333333
2023-04-07 20:00:00,67.5,99.2,1308.2307692307693,89.07142857142857,65.7,2.0,26.2,90.0,24.5,0.1,1010.8,3.3,276.0,1.1666666666666667
2023-04-07 21:00:00,68.9,101.0,1379.8461538461538,88.80714285714285,59.4,1.0,25.9,91.0,24.3,0.0,1011.4,3.4,238.0,1.25
2023-04-07 22:00:00,71.9,105.5,1451.4615384615386,88.54285714285714,55.2,3.5,26.0,90.0,24.2,0.0,1011.8,9.8,234.0,1.3333333333333333
2023-04-07 23:00:00,78.9,104.96,1523.076923076923,88.27857142857142,59.0,6.0,25.6,91.0,24.0,0.0,1011.4,6.4,223.0,1.4166666666666665
2023-04-08 00:00:00,84.5,104.42,1594.6923076923076,88.01428571428572,66.3,8.5,25.4,92.0,24.0,0.0,1011.2,4.3,180.0,1.5
2023-04-08 01:00:00,84.7,103.88,1666.3076923076924,87.75,65.85833333333333,11.0,25.1,92.0,23.7,0.0,1010.8,3.3,186.0,1.5833333333333333
2023-04-08 02:00:00,84.9,103.34,1737.923076923077,87.48571428571428,65.41666666666666,13.5,24.8,96.0,24.1,0.0,1010.0,3.3,221.0,1.6666666666666665
2023-04-08 03:00:00,85.10000000000001,102.8,1809.5384615384614,87.22142857142858,64.975,16.0,25.0,97.0,24.5,0.0,1009.8,3.9,214.0,1.75
2023-04-08 04:00:00,85.3,102.25999999999999,1881.1538461538462,86.95714285714286,64.53333333333333,18.5,24.7,97.0,24.3,0.0,1009.9,3.1,225.0,1.8333333333333333
2023-04-08 05:00:00,85.5,101.72,1952.7692307692307,86.69285714285715,64.09166666666667,21.0,24.3,98.0,23.9,0.0,1009.9,3.6,217.0,1.9166666666666665
2023-04-08 06:00:00,85.7,101.17999999999999,2024.3846153846152,86.42857142857143,63.65,23.5,25.1,97.0,24.6,0.0,1010.4,2.9,187.0,2.0
2023-04-08 07:00:00,85.9,100.64,2096.0,86.16428571428573,63.20833333333333,26.0,26.8,85.0,24.0,0.0,1011.3,6.1,208.0,55.0
2023-04-08 08:00:00,66.1,100.1,1834.0,85.9,62.766666666666666,58.0,27.7,82.0,24.3,0.0,1012.1,4.4,215.0,161.0
2023-04-08 09:00:00,55.2,84.5,1460.0,60.7,62.325,104.0,28.8,75.0,24.0,0.0,1012.5,2.4,207.0,377.0
2023-04-08 10:00:00,48.3,74.0,1045.0,33.2,61.88333333333333,160.0,29.6,70.0,23.6,0.0,1012.1,1.1,270.0,558.0
2023-04-08 11:00:00,45.4,69.2,896.0,23.7,61.44166666666666,191.0,30.2,67.0,23.4,0.0,1011.2,3.8,311.0,618.0
2023-04-08 12:00:00,44.7,67.8,821.0,19.3,61.0,217.0,30.6,65.0,23.2,0.0,1010.5,6.4,322.0,678.0
2023-04-08 13:00:00,44.2,66.8,770.0,18.4,48.0,217.25,30.8,62.0,22.7,0.0,1009.7,5.5,302.0,587.0
2023-04-08 14:00:00,42.8,64.5,745.0,19.4,46.4,217.5,30.7,61.0,22.3,0.0,1008.5,2.5,262.0,131.0
2023-04-08 15:00:00,43.2,65.0,748.0,23.1,48.8,217.75,28.4,71.0,22.7,0.5,1008.8,15.1,258.0,113.0
2023-04-08 16:00:00,43.4,65.2,804.0,35.9,48.3,218.0,27.6,79.0,23.6,0.4,1009.3,8.6,272.0,75.0
2023-04-08 17:00:00,44.2,66.1,871.0,57.0,39.4,165.0,26.2,84.0,23.2,1.6,1010.3,17.2,260.0,13.0
2023-04-08 18:00:00,41.8,61.7,967.0,84.6,26.9,92.0,25.6,87.0,23.2,0.0,1011.1,11.9,272.0,1.0
2023-04-08 19:00:00,37.6,54.9,1350.0,85.59090909090908,21.8,29.0,25.5,92.0,24.1,0.0,1011.8,8.4,227.0,1.0833333333333333
2023-04-08 20:00:00,39.6,57.9,1446.0,86.58181818181818,25.8,23.0,25.3,92.0,23.8,1.3,1012.4,3.9,248.0,1.1666666666666667
2023-04-08 21:00:00,44.6,65.2,1585.0,87.57272727272726,31.4,15.0,24.8,92.0,23.4,2.4,1013.1,3.2,297.0,1.25
2023-04-08 22:00:00,49.5,72.2,1817.0,88.56363636363636,39.1,6.0,25.0,90.0,23.3,1.9,1012.8,2.6,214.0,1.3333333333333333
2023-04-08 23:00:00,59.1,85.7,2076.0,89.55454545454545,45.0,3.0,24.8,92.0,23.4,0.9,1012.6,3.9,214.0,1.4166666666666665
2023-04-09 00:00:00,66.8,96.6,2118.25,90.54545454545455,51.0,1.0,24.9,90.0,23.1,0.1,1011.6,5.0,240.0,1.5
2023-04-09 01:00:00,73.1,105.2,2160.5,91.53636363636363,55.1,1.25,24.7,92.0,23.2,0.0,1011.2,4.7,261.0,1.5833333333333333
2023-04-09 02:00:00,76.1,109.2,2202.75,92.52727272727273,52.6,1.5,24.6,92.0,23.3,0.0,1010.7,6.1,273.0,1.6666666666666665
2023-04-09 03:00:00,71.9,103.4,2245.0,93.51818181818182,46.8,1.75,24.6,92.0,23.2,0.0,1010.4,5.8,270.0,1.75
2023-04-09 04:00:00,60.5,87.1,1904.0,94.5090909090909,39.7,2.0,24.3,94.0,23.3,0.0,1010.3,4.9,234.0,1.8333333333333333
2023-04-09 05:00:00,51.9,74.7,1725.0,95.5,36.3,3.0,24.2,95.0,23.4,0.0,1010.4,5.6,243.0,1.9166666666666665
2023-04-09 06:00:00,50.2,72.2,1558.0,80.1,33.4,3.0,24.6,91.0,22.9,0.0,1010.8,8.9,256.0,2.0
2023-04-09 07:00:00,58.6,84.5,1756.5,88.4,31.8,4.0,25.7,88.0,23.5,0.0,1011.2,9.6,250.0,67.0
2023-04-09 08:00:00,38.2,55.6,1955.0,75.3,33.2,16.0,27.1,85.0,24.3,0.0,1011.3,8.6,255.0,324.0
2023-04-09 09:00:00,30.0,44.1,1369.0,56.6,35.1,33.0,28.6,78.0,24.3,0.0,1011.3,10.8,272.0,526.0
2023-04-09 10:00:00,29.0,43.1,744.0,36.2,36.2,57.0,29.7,68.0,23.1,0.0,1011.0,12.4,278.0,693.0
2023-04-09 11:00:00,30.6,45.8,569.0,28.4,34.5,76.0,30.3,64.0,22.8,0.0,1010.2,12.4,278.0,711.0
2023-04-09 12:00:00,32.2,48.3,532.0,24.3,31.4,95.0,30.5,62.0,22.5,0.0,1009.7,10.7,282.0,606.0
2023-04-09 13:00:00,30.7,46.0,539.0,24.9,27.9,108.0,30.7,63.0,22.9,0.0,1009.0,11.4,298.0,525.0
2023-04-09 14:00:00,28.0,42.0,512.0,31.2,26.6,100.0,29.9,68.0,23.4,0.0,1008.3,11.5,290.0,379.0
2023-04-09 15:00:00,26.0,39.2,505.0,41.8,25.8,81.0,28.8,76.0,24.1,0.9,1008.1,6.5,289.0,201.0
2023-04-09 16:00:00,27.5,41.4,624.0,56.9,25.7,55.0,27.2,83.0,24.0,2.9,1008.4,10.1,268.0,235.0
2023-04-09 17:00:00,33.8,50.5,895.0,68.3,26.4,38.0,27.4,82.0,24.2,0.0,1008.9,8.6,268.0,82.0
2023-04-09 18:00:00,38.6,57.7,1270.0,80.4,27.7,22.0,25.7,90.0,23.9,3.4,1009.8,9.5,233.0,3.0
2023-04-09 19:00:00,39.0,58.2,1992.0,94.8,32.0,3.0,26.7,87.0,24.4,0.1,1009.9,7.8,248.0,2.9166666666666665
2023-04-09 20:00:00,35.3,53.0,2226.0,94.6,35.2,3.0,26.0,90.0,24.3,0.0,1011.1,2.2,99.0,2.8333333333333335
2023-04-09 21:00:00,39.8,59.4,2211.75,94.3,39.9,3.0,25.8,91.0,24.2,0.0,1011.4,2.4,153.0,2.75
2023-04-09 22:00:00,50.6,74.7,2197.5,93.6,46.4,3.0,26.6,85.0,23.9,0.0,1011.4,0.5,135.0,2.6666666666666665
2023-04-09 23:00:00,61.9,90.1,2183.25,92.7,51.3,3.0,26.0,88.0,23.8,0.0,1011.2,2.4,207.0,2.5833333333333335
2023-04-10 00:00:00,65.0,94.5,2169.0,91.7,56.4,4.0,25.5,89.0,23.5,0.0,1010.5,3.3,221.0,2.5
2023-04-10 01:00:00,62.4,90.8,2154.75,90.8,61.5,4.0,25.4,90.0,23.6,0.0,1009.7,4.6,225.0,2.416666666666667
2023-04-10 02:00:00,63.3,92.2,2140.5,91.1,63.7,3.0,25.1,94.0,24.1,0.0,1009.3,6.9,227.0,2.3333333333333335
2023-04-10 03:00:00,65.4,95.5,2126.25,91.9,64.8,2.0,24.9,94.0,23.8,0.0,1008.8,6.6,229.0,2.25
2023-04-10 04:00:00,68.7,99.4,2112.0,92.8,62.9,1.0,25.2,87.0,22.9,0.0,1008.6,10.5,254.0,2.166666666666667
2023-04-10 05:00:00,69.2,99.7,2097.75,94.8,57.0,5.666666666666667,25.2,87.0,22.8,0.0,1008.8,14.8,252.0,2.0833333333333335
2023-04-10 06:00:00,65.0,93.4,2083.5,97.1,48.4,10.333333333333334,25.2,87.0,23.0,0.0,1009.5,15.1,252.0,2.0
2023-04-10 07:00:00,70.1,102.2,2069.25,96.19999999999999,55.5,15.0,26.2,84.0,23.3,0.0,1010.1,10.7,237.0,12.0
2023-04-10 08:00:00,48.4,71.2,2055.0,95.3,53.5,41.0,27.5,81.0,23.9,0.0,1010.5,8.5,234.0,295.0
2023-04-10 09:00:00,45.5,67.3,1493.0,66.7,50.7,78.0,28.9,75.0,23.9,0.0,1010.9,10.1,253.0,552.0
2023-04-10 10:00:00,43.2,63.8,865.0,34.7,45.2,120.0,30.0,70.0,23.9,0.0,1010.5,13.2,259.0,711.0
2023-04-10 11:00:00,35.7,53.0,631.0,21.5,39.0,141.0,30.4,68.0,23.9,0.0,1009.7,14.3,282.0,668.3333333333334
2023-04-10 12:00:00,29.9,44.4,506.0,13.3,31.6,156.0,30.5,70.0,24.3,0.0,1008.6,14.2,277.0,625.6666666666666
2023-04-10 13:00:00,25.4,37.6,421.0,10.6,23.1,159.0,30.4,71.0,24.5,0.1,1007.5,12.0,277.0,583.0
2023-04-10 14:00:00,26.5,39.1,374.0,16.0,18.8,139.0,27.6,79.0,23.6,3.4,1008.0,18.4,264.0,349.0
2023-04-10 15:00:00,21.7,32.1,370.0,27.0,15.5,105.0,26.0,89.0,24.1,1.5,1007.6,10.2,262.0,39.0
2023-04-10 16:00:00,21.9,32.8,509.0,44.8,13.6,63.0,26.4,87.0,24.1,0.7,1007.9,12.6,268.0,135.0
2023-04-10 17:00:00,24.9,37.1,796.0,61.1,14.8,40.0,26.4,87.0,24.0,0.2,1008.4,14.5,263.0,62.0
2023-04-10 18:00:00,28.1,41.4,1194.0,79.8,17.7,20.0,25.9,88.0,23.8,0.0,1009.0,15.1,270.0,2.0
2023-04-10 19:00:00,32.4,46.9,1301.0,81.4,17.7,1.0,26.0,91.0,24.5,0.0,1010.0,9.5,259.0,2.0833333333333335
2023-04-10 20:00:00,36.3,52.4,1473.0,81.0,20.1,1.0,25.6,90.0,23.9,0.0,1010.2,9.6,236.0,2.1666666666666665
2023-04-10 21:00:00,38.3,55.2,1715.0,80.3,23.4,1.0,25.3,92.0,23.9,0.0,1009.9,10.0,229.0,2.25
2023-04-10 22:00:00,41.4,59.6,1889.0,77.7,26.4,1.0,25.3,91.0,23.8,0.0,1009.9,8.7,228.0,2.3333333333333335
2023-04-10 23:00:00,44.8,64.5,1769.0,73.6,26.1,1.0,25.3,92.0,23.8,0.0,1009.4,7.6,267.0,2.4166666666666665
2023-04-11 00:00:00,42.5,61.0,1521.0,68.1,24.6,1.0,25.2,94.0,24.1,0.0,1009.0,10.5,286.0,2.5
2023-04-11 01:00:00,38.2,54.8,1229.0,60.4,22.6,2.0,25.3,93.0,24.1,0.0,1008.8,13.0,284.0,2.583333333333333
2023-04-11 02:00:00,34.5,49.4,1113.0,54.1,22.0,2.0,25.2,93.0,24.0,0.0,1008.5,12.3,263.0,2.6666666666666665
2023-04-11 03:00:00,33.4,48.0,1034.0,47.4,21.5,1.0,24.8,92.0,23.5,0.0,1008.2,10.2,247.0,2.75
2023-04-11 04:00:00,34.3,49.2,1010.0,41.5,21.0,1.0,24.6,93.0,23.5,0.0,1008.0,9.2,249.0,2.833333333333333
2023-04-11 05:00:00,34.6,49.5,1105.0,41.8,20.1,3.0,24.6,93.0,23.3,0.0,1008.3,9.1,263.0,2.9166666666666665
2023-04-11 06:00:00,35.7,51.2,1266.0,44.7,19.0,5.0,24.8,92.0,23.4,0.0,1008.7,9.3,257.0,3.0
2023-04-11 07:00:00,32.1,46.2,1540.0,52.6,20.2,7.0,26.0,87.0,23.7,0.0,1009.5,6.6,241.0,100.0
2023-04-11 08:00:00,21.4,30.9,1317.0,46.2,23.6,24.0,27.1,85.0,24.4,0.0,1009.9,7.2,273.0,313.0
2023-04-11 09:00:00,20.8,30.0,1001.0,37.1,28.4,48.0,28.4,82.0,25.0,0.0,1010.4,6.7,286.0,516.0
2023-04-11 10:00:00,22.6,32.9,649.0,26.6,32.1,78.0,29.6,77.0,25.1,0.1,1010.2,9.4,277.0,689.0
2023-04-11 11:00:00,24.4,35.9,522.0,21.5,30.0,95.0,30.5,73.0,25.1,0.1,1009.1,10.7,282.0,626.0
2023-04-11 12:00:00,24.3,36.0,457.0,17.6,25.6,110.0,30.3,74.0,25.0,0.1,1008.3,9.4,293.0,563.0
2023-04-11 13:00:00,23.9,35.4,416.0,16.1,20.9,121.0,30.5,72.0,25.0,0.1,1007.5,9.7,285.0,500.0
2023-04-11 14:00:00,23.5,34.7,353.0,17.4,20.2,121.0,29.5,77.0,25.0,0.4,1007.1,8.3,304.0,322.0
2023-04-11 15:00:00,23.5,34.7,301.0,20.8,20.8,116.0,28.3,81.0,24.7,0.3,1006.9,7.3,261.0,153.0
2023-04-11 16:00:00,23.7,35.2,476.0,32.7,22.1,98.0,28.4,80.0,24.6,0.1,1006.8,5.7,252.0,150.0
2023-04-11 17:00:00,26.4,38.9,906.0,52.2,22.1,71.0,27.7,82.0,24.3,0.7,1007.4,9.2,259.0,71.0
2023-04-11 18:00:00,33.9,49.1,1518.0,77.7,22.2,36.0,26.8,88.0,24.7,0.0,1008.0,6.1,267.0,4.0
2023-04-11 19:00:00,57.9,83.6,1601.875,101.2,47.4,34.07692307692308,28.1,84.0,25.2,0.0,1008.4,7.4,321.0,3.8333333333333335
2023-04-11 20:00:00,68.9,99.4,1685.75,98.2,49.1,32.15384615384615,27.7,85.0,25.0,0.0,1009.1,5.7,325.0,3.6666666666666665
2023-04-11 21:00:00,65.7,95.0,1769.625,93.8,51.4,30.23076923076923,27.1,90.0,25.4,0.0,1009.5,6.4,308.0,3.5
2023-04-11 22:00:00,62.9,91.0,1853.5,86.8,52.7,28.307692307692307,26.7,88.0,24.5,0.1,1009.5,11.4,325.0,3.3333333333333335
2023-04-11 23:00:00,61.5,88.9,1937.375,81.0,50.6,26.384615384615387,26.5,90.0,24.6,0.0,1009.1,8.9,317.0,3.166666666666667
2023-04-12 00:00:00,58.9,85.2,2021.25,74.5,47.0,24.46153846153846,26.2,93.0,25.0,0.0,1008.8,7.6,278.0,3.0
2023-04-12 01:00:00,56.2,81.3,2105.125,65.4,43.1,22.53846153846154,25.7,94.0,24.7,0.0,1008.2,4.7,247.0,2.8333333333333335
2023-04-12 02:00:00,55.5,80.3,2189.0,56.0,42.3,20.615384615384613,25.5,96.0,24.8,0.0,1008.0,8.8,261.0,2.666666666666667
2023-04-12 03:00:00,56.8,81.7,2056.0,45.7,42.5,18.692307692307693,25.3,96.0,24.6,0.0,1008.0,9.4,247.0,2.5
2023-04-12 04:00:00,58.3,83.8,2017.0,41.2,42.4,16.76923076923077,25.2,94.0,24.1,0.0,1008.0,8.2,255.0,2.3333333333333335
2023-04-12 05:00:00,59.0,84.8,2190.0,54.0,41.4,14.846153846153847,25.2,94.0,24.2,0.0,1008.3,6.3,246.0,2.166666666666667
2023-04-12 06:00:00,65.0,93.4,2104.0,75.1,40.1,12.923076923076923,25.5,90.0,23.8,0.0,1009.1,8.7,253.0,2.0
2023-04-12 07:00:00,57.9,84.1,2018.0,86.6,44.4,11.0,26.9,86.0,24.4,0.0,1009.5,7.4,247.0,93.0
2023-04-12 08:00:00,32.9,48.7,1662.0,71.4,41.1,29.0,27.9,84.0,24.9,0.0,1009.7,8.4,245.0,273.0
2023-04-12 09:00:00,27.4,40.6,1157.0,49.9,36.3,55.0,29.0,77.0,24.5,0.0,1009.6,9.1,252.0,378.0
2023-04-12 10:00:00,27.6,41.1,623.0,26.6,30.8,89.0,29.9,71.0,24.1,0.0,1009.1,8.0,275.0,523.0
2023-04-12 11:00:00,29.7,44.4,485.0,19.3,28.3,112.0,30.5,67.0,23.8,0.1,1008.1,8.7,294.0,646.0
2023-04-12 12:00:00,29.2,43.8,470.0,16.7,26.5,135.0,30.6,67.0,23.7,0.1,1007.1,8.3,275.0,528.0
2023-04-12 13:00:00,30.9,46.0,489.0,16.8,25.1,154.0,30.0,70.0,23.9,0.3,1006.6,13.5,304.0,504.0
2023-04-12 14:00:00,27.0,40.4,459.0,16.9,25.3,159.0,29.2,75.0,24.3,0.4,1006.6,9.7,266.0,613.0
2023-04-12 15:00:00,31.5,47.1,438.0,18.7,26.3,156.0,28.0,81.0,24.5,0.6,1006.4,10.7,222.0,153.0
2023-04-12 16:00:00,32.5,48.5,528.0,29.7,26.7,137.0,27.4,83.0,24.3,1.0,1006.9,8.9,291.0,69.0
2023-04-12 17:00:00,33.1,48.9,754.0,51.9,24.6,101.0,27.3,85.0,24.5,0.0,1007.2,6.3,283.0,29.0
2023-04-12 18:00:00,34.0,49.4,1072.0,81.6,21.4,52.0,26.1,86.0,23.7,2.4,1008.3,13.6,238.0,27.0
2023-04-12 19:00:00,29.0,41.8,1298.0,96.5,20.8,3.0,25.9,89.0,24.0,0.1,1008.6,2.0,315.0,25.0
2023-04-12 20:00:00,27.7,39.9,1296.0,91.9,22.4,3.0,25.6,91.0,24.1,1.5,1009.3,2.8,310.0,23.0
2023-04-12 21:00:00,32.5,46.6,1291.0,85.1,24.6,4.0,25.5,91.0,24.0,3.7,1010.1,3.1,21.0,21.0
2023-04-12 22:00:00,24.9,35.7,1214.0,74.3,26.0,5.0,25.3,92.0,23.9,1.6,1009.9,4.4,325.0,19.0
2023-04-12 23:00:00,18.3,26.2,1039.0,63.9,24.2,5.0,25.4,92.0,24.0,2.2,1009.6,5.4,274.0,17.0
2023-04-13 00:00:00,15.1,21.6,803.0,52.0,21.1,6.0,25.3,93.0,24.0,1.0,1009.1,6.1,267.0,15.0
2023-04-13 01:00:00,16.4,23.5,577.0,39.6,18.2,6.0,25.1,93.0,23.9,0.3,1008.3,6.8,245.0,13.0
2023-04-13 02:00:00,16.8,24.1,545.0,35.0,18.4,6.0,25.0,96.0,24.3,0.4,1008.2,8.4,260.0,11.0
2023-04-13 03:00:00,15.8,22.5,585.0,33.0,19.6,5.0,25.0,96.0,24.4,0.7,1008.2,6.3,246.0,9.0
2023-04-13 04:00:00,19.9,28.4,712.0,33.7,22.3,4.0,25.0,96.0,24.3,0.5,1008.6,3.4,198.0,7.0
2023-04-13 05:00:00,27.6,39.5,903.0,38.3,24.6,3.0,25.0,96.0,24.2,0.1,1008.7,6.6,225.0,5.0
2023-04-13 06:00:00,41.9,59.8,1155.0,45.4,27.4,2.0,25.1,94.0,24.0,0.1,1009.2,2.3,219.0,3.0
2023-04-13 07:00:00,17.9,25.8,1138.0,40.6,21.8,4.0,26.1,88.0,23.9,0.1,1010.0,7.4,241.0,1.0
2023-04-13 08:00:00,15.7,22.7,1039.0,40.2,28.1,9.0,26.6,86.0,24.1,0.1,1010.7,5.9,227.0,42.0
2023-04-13 09:00:00,16.2,23.6,898.0,39.8,37.2,17.0,27.4,83.0,24.4,0.0,1010.6,2.1,211.0,140.0
2023-04-13 10:00:00,18.9,27.6,766.0,41.1,47.0,26.0,28.1,81.0,24.6,0.0,1010.0,3.3,257.0,200.0
2023-04-13 11:00:00,24.3,35.5,763.0,44.8,50.3,29.0,29.0,79.0,25.1,0.2,1009.5,4.3,318.0,523.0
2023-04-13 12:00:00,27.6,40.3,808.0,49.9,51.8,31.0,29.4,80.0,25.5,0.4,1008.6,3.8,319.0,559.0
2023-04-13 13:00:00,30.3,44.2,871.0,57.1,51.9,35.0,28.6,79.0,24.5,4.3,1007.8,7.2,3.0,399.0
2023-04-13 14:00:00,36.0,52.5,824.0,60.9,50.6,43.0,28.0,77.0,23.7,2.9,1007.8,5.9,227.0,207.0
2023-04-13 15:00:00,38.6,56.3,754.0,64.4,48.1,53.0,25.7,90.0,24.0,5.7,1007.6,7.1,229.0,9.0
2023-04-13 16:00:00,39.1,56.9,954.0,73.2,45.1,56.0,26.0,90.0,24.3,0.2,1007.5,4.0,243.0,6.333333333333334
2023-04-13 17:00:00,38.5,55.9,1529.0,87.5,43.6,43.0,26.0,92.0,24.6,0.3,1007.9,6.5,273.0,3.666666666666667
2023-04-13 18:00:00,47.5,68.5,1566.6,91.95,42.4,22.0,25.8,92.0,24.4,0.2,1008.4,5.3,242.0,1.0
2023-04-13 19:00:00,60.1,87.1,1604.2,96.4,48.9,20.615384615384617,27.1,88.0,25.0,0.0,1008.6,8.7,263.0,3.6153846153846154
2023-04-13 20:00:00,60.3,87.3,1641.8,91.7,46.9,19.23076923076923,26.9,87.0,24.5,0.0,1009.4,9.5,245.0,6.230769230769231
2023-04-13 21:00:00,59.5,85.7,1679.4,84.9,44.2,17.846153846153847,26.3,89.0,24.3,0.0,1009.8,8.4,220.0,8.846153846153847
2023-04-13 22:00:00,57.2,82.2,1717.0,77.3,43.2,16.46153846153846,26.0,91.0,24.5,0.0,1009.7,5.6,220.0,11.461538461538462
2023-04-13 23:00:00,59.6,85.7,1754.6,74.5,47.2,15.076923076923077,25.5,94.0,24.5,0.0,1009.5,3.4,198.0,14.076923076923077
2023-04-14 00:00:00,65.4,94.1,1792.2,72.9,53.6,13.692307692307693,25.0,95.0,24.2,0.0,1009.4,3.3,193.0,16.692307692307693
2023-04-14 01:00:00,72.4,103.8,1829.8,71.6,59.6,12.307692307692308,25.1,95.0,24.2,0.0,1008.9,2.1,211.0,19.307692307692307
2023-04-14 02:00:00,78.2,112.2,1867.4,68.4,59.8,10.923076923076923,24.8,96.0,24.2,0.0,1008.6,1.5,225.0,21.923076923076923
2023-04-14 03:00:00,83.6,112.80000000000001,1905.0,64.9,57.8,9.538461538461538,25.0,92.0,23.6,0.0,1008.5,2.5,180.0,24.53846153846154
2023-04-14 04:00:00,79.2,113.4,1942.6,70.4,53.8,8.153846153846153,25.8,89.0,23.8,0.0,1008.9,1.1,198.0,27.153846153846153
2023-04-14 05:00:00,75.9,108.7,1980.2,93.7,48.9,6.76923076923077,25.3,94.0,24.2,0.0,1009.3,1.8,180.0,29.76923076923077
2023-04-14 06:00:00,83.1,94.75,2017.8,93.73333333333333,42.8,5.384615384615387,26.2,90.0,24.5,0.0,1009.6,1.8,169.0,32.38461538461539
