t,y1,y2,y3,y4,y5,y6
2023-01-06 05:00:00,57.045097,75.65546,155.81348,81.916855,56.14448,27.474566
2023-01-06 06:00:00,54.855797,59.32119,122.2134,82.32915,59.830704,41.03919
2023-01-06 07:00:00,56.820065,85.89908,113.31241,81.52219,57.63673,38.940746
2023-01-06 08:00:00,41.793297,59.170753,106.00432,53.057495,61.070847,57.314
2023-01-06 09:00:00,53.478878,58.685673,84.93766,61.92286,59.157925,112.479645
2023-01-06 10:00:00,62.64075,72.03168,73.424675,47.484604,50.317814,131.58954
2023-01-06 11:00:00,58.72168,67.25906,61.88567,41.071507,62.907818,101.38261
2023-01-06 12:00:00,45.959225,67.62879,38.870785,57.09192,51.65342,123.68109
2023-01-06 13:00:00,45.571606,76.21111,48.51144,34.661114,55.222214,159.00221
2023-01-06 14:00:00,64.37067,59.875748,56.415546,50.46141,43.290813,144.47562
2023-01-06 15:00:00,34.35314,70.379524,61.355453,46.439274,45.018906,108.002975
2023-01-06 16:00:00,58.326683,76.064255,91.70389,66.883514,42.890266,77.88904
2023-01-06 17:00:00,42.93303,70.48089,69.46765,76.56875,47.402588,88.63107
2023-01-06 18:00:00,46.852287,68.655624,137.88446,82.97542,53.168434,74.44272
2023-01-06 19:00:00,63.17171,78.22996,138.07489,92.734535,47.594322,23.01072
2023-01-06 20:00:00,63.28053,81.18506,132.56958,93.30584,47.95412,47.483147
2023-01-06 21:00:00,65.13771,87.578545,161.8881,86.968994,51.907112,16.551983
2023-01-06 22:00:00,61.549,70.66727,152.17096,99.625694,50.131413,26.647188
2023-01-06 23:00:00,61.774326,83.50156,123.93238,79.96876,49.93379,27.3017
2023-01-07 00:00:00,73.51636,86.88608,137.44292,82.04089,56.961914,12.196696
2023-01-07 01:00:00,63.881363,76.75404,136.80331,81.9513,45.331333,13.647478
2023-01-07 02:00:00,62.03283,72.11891,117.883804,81.75952,49.050602,24.087158
2023-01-07 03:00:00,75.50665,91.056595,155.20949,88.96766,55.530865,37.215557
2023-01-07 04:00:00,69.7604,89.48967,146.77264,78.431915,51.121372,11.003095
2023-01-07 05:00:00,66.89284,94.050674,138.60918,92.09478,63.586563,19.617296
2023-01-07 06:00:00,71.55598,90.43833,149.21669,85.371895,59.367584,25.626678
2023-01-07 07:00:00,64.96349,66.99729,129.80685,70.34566,57.232708,55.895226
2023-01-07 08:00:00,64.89134,83.8799,120.054596,72.58718,72.24099,88.016205
2023-01-07 09:00:00,61.25981,84.37246,76.99937,66.747505,75.38459,91.576836
2023-01-07 10:00:00,72.44166,85.80109,83.90797,70.3462,57.759033,110.71767
2023-01-07 11:00:00,56.82773,78.822,88.08695,43.79549,62.47188,149.78275
2023-01-07 12:00:00,59.354053,84.07286,88.61571,54.979076,60.179626,139.16742
2023-01-07 13:00:00,54.997,71.340096,55.059082,40.16966,45.263123,166.34814
2023-01-07 14:00:00,64.85924,85.295204,64.96195,52.229603,52.987843,194.79912
2023-01-07 15:00:00,64.68631,76.7145,33.47199,58.31949,61.20656,121.126045
2023-01-07 16:00:00,51.72002,83.63121,107.288216,66.312355,45.060913,110.233406
2023-01-07 17:00:00,60.64789,87.06199,104.98348,75.84638,61.330433,112.63908
2023-01-07 18:00:00,69.83547,89.42271,111.29872,93.907585,53.965168,56.34652
2023-01-07 19:00:00,68.73637,84.21865,155.75859,68.46597,55.744823,75.55115
2023-01-07 20:00:00,72.90295,80.95501,132.02478,95.674034,57.64204,62.185173
2023-01-07 21:00:00,59.48161,73.275314,138.68842,101.24172,54.715374,27.249321
2023-01-07 22:00:00,76.102776,97.81683,139.30989,103.424835,60.88241,17.498573
2023-01-07 23:00:00,78.00976,92.80711,168.38538,90.84996,60.660126,24.283901
2023-01-08 00:00:00,70.06105,83.9714,139.5556,75.51195,54.091885,18.56377
2023-01-08 01:00:00,70.505104,96.75872,148.52081,80.91557,68.17109,47.493267
2023-01-08 02:00:00,67.16266,88.20505,111.9056,87.77932,65.982216,73.01891
2023-01-08 03:00:00,79.05914,95.53764,169.75798,92.11945,53.705086,51.143
2023-01-08 04:00:00,86.34398,88.36674,152.07106,91.85043,56.46655,33.534996
2023-01-08 05:00:00,70.23923,98.28049,143.41095,96.41473,61.316364,38.636284
2023-01-08 06:00:00,71.77806,86.44662,156.83565,84.08145,68.16367,45.15017
2023-01-08 07:00:00,72.75842,100.630936,147.70378,79.445984,56.561035,72.14276
2023-01-08 08:00:00,63.0002,86.51582,150.28995,83.72185,66.77851,92.14321
2023-01-08 09:00:00,63.14137,74.670906,135.16524,75.01287,62.68226,102.839745
2023-01-08 10:00:00,65.70138,91.87371,97.64806,63.837994,73.08715,141.1874
2023-01-08 11:00:00,67.915985,88.533226,84.1822,56.12732,60.69562,133.84258
2023-01-08 12:00:00,62.918694,71.53744,84.8777,45.695194,67.40641,171.60393
2023-01-08 13:00:00,57.055122,75.72535,89.37408,65.49856,56.013756,187.03906
2023-01-08 14:00:00,60.345318,92.46788,66.47433,66.30934,54.94659,171.0113
2023-01-08 15:00:00,58.96782,95.642,80.735176,58.852093,66.07072,142.28918
2023-01-08 16:00:00,61.753674,94.00684,77.47378,68.58533,57.956863,137.07605
2023-01-08 17:00:00,50.543453,85.43662,81.22455,88.63523,52.970005,120.29654
2023-01-08 18:00:00,67.03646,86.861435,125.41277,86.342606,57.234463,99.1885
2023-01-08 19:00:00,73.54719,79.588776,176.00838,93.20563,57.058445,34.617714
2023-01-08 20:00:00,75.08634,96.65077,118.265884,87.22012,47.85882,59.290092
2023-01-08 21:00:00,72.09641,88.3761,171.72289,99.76874,52.560493,52.240993
2023-01-08 22:00:00,82.58387,90.396614,167.51004,108.457924,63.424374,45.196114
2023-01-08 23:00:00,81.728096,90.35442,146.40793,83.37088,52.557545,16.006336
2023-01-09 00:00:00,73.31651,103.06834,134.54587,89.771416,65.91007,41.265896
2023-01-09 01:00:00,83.93805,86.51058,149.58746,84.472534,55.17223,26.894815
2023-01-09 02:00:00,82.01887,113.34232,127.28876,85.73826,54.572906,37.83115
2023-01-09 03:00:00,66.78198,97.98189,168.39606,92.81644,65.22042,37.905422
2023-01-09 04:00:00,82.00001,105.01589,154.82925,82.928505,60.85587,32.076485
2023-01-09 05:00:00,72.88248,112.479095,151.00647,98.7382,64.89535,43.618927
2023-01-09 06:00:00,75.02818,99.41058,143.85887,94.58772,60.20761,59.959988
2023-01-09 07:00:00,71.84993,84.30165,115.08993,79.58461,64.52055,75.44532
2023-01-09 08:00:00,42.533554,96.04294,122.76045,76.02266,74.35495,117.12333
2023-01-09 09:00:00,73.59882,90.79655,99.48196,65.93092,74.04986,94.77679
2023-01-09 10:00:00,56.17314,87.238144,67.815475,71.876175,75.38967,125.79052
2023-01-09 11:00:00,68.2404,84.39578,93.400925,48.61872,61.53943,186.25668
2023-01-09 12:00:00,70.330315,79.431755,76.0374,47.867554,61.21655,148.9419
2023-01-09 13:00:00,62.73915,89.76548,64.98831,42.273754,61.711224,167.38069
2023-01-09 14:00:00,70.93196,99.44168,73.93484,57.463432,63.061565,187.5549
2023-01-09 15:00:00,78.122284,80.739,78.14139,65.029594,58.01516,143.474
2023-01-09 16:00:00,56.17482,73.8652,108.6743,57.09462,56.109386,119.27269
2023-01-09 17:00:00,68.23266,85.30863,93.556015,85.65914,54.56844,99.74894
2023-01-09 18:00:00,77.793686,89.48745,122.53173,83.30276,68.38915,116.330154
2023-01-09 19:00:00,64.94777,86.62182,178.02596,86.00378,47.29489,52.945812
2023-01-09 20:00:00,79.36244,104.99244,170.94997,110.37921,60.91508,58.456318
2023-01-09 21:00:00,78.66169,84.98937,159.02954,104.12781,53.73022,27.868027
2023-01-09 22:00:00,75.45638,93.17963,165.08705,98.82709,55.09052,23.306705
2023-01-09 23:00:00,73.78947,100.453766,180.50916,86.64646,71.67799,38.11733
2023-01-10 00:00:00,64.71645,108.39943,141.05627,97.606064,53.493153,32.791485
2023-01-10 01:00:00,72.61032,88.48226,162.72246,93.622574,58.815445,11.63281
2023-01-10 02:00:00,83.97869,97.34074,142.18481,90.685616,64.33925,25.453444
2023-01-10 03:00:00,77.05126,107.71969,153.93498,84.042015,62.65209,24.989761
2023-01-10 04:00:00,80.12801,105.33423,136.25487,87.642525,62.55649,22.991648
2023-01-10 05:00:00,83.61035,112.61101,121.11581,86.6347,59.23071,31.751362
2023-01-10 06:00:00,69.024506,104.498985,112.44297,84.27644,69.55871,23.758516
2023-01-10 07:00:00,79.16456,111.793304,110.96917,87.15449,69.82258,58.533974
2023-01-10 08:00:00,74.02663,103.73461,131.73833,66.09905,63.916206,88.67947
2023-01-10 09:00:00,71.5459,90.90122,91.55791,69.01244,80.15749,121.506584
2023-01-10 10:00:00,72.43854,84.45174,82.72721,48.699158,66.02333,153.62276
2023-01-10 11:00:00,57.246773,84.86458,93.323555,53.187504,69.76918,146.18625
2023-01-10 12:00:00,63.7479,87.48651,85.029366,45.78948,65.934975,135.0011
2023-01-10 13:00:00,68.90509,91.301926,70.268364,49.1524,67.898,171.11568
2023-01-10 14:00:00,62.445267,82.58414,65.11096,48.29731,64.13789,189.3746
2023-01-10 15:00:00,73.1148,81.13583,74.875496,58.744087,59.739216,171.07771
2023-01-10 16:00:00,72.49174,94.3757,89.10741,72.81342,62.33524,165.57248
2023-01-10 17:00:00,67.2854,88.32755,120.11315,74.51045,62.606277,116.6156
2023-01-10 18:00:00,74.39139,94.09743,128.06699,86.75514,68.194046,93.76627
2023-01-10 19:00:00,77.190704,87.69811,162.36565,105.31497,63.365154,60.627842
2023-01-10 20:00:00,80.13865,106.771866,159.34401,93.82808,62.64745,23.63886
2023-01-10 21:00:00,79.85728,94.603645,168.34686,100.07705,69.26731,34.479576
2023-01-10 22:00:00,67.39422,97.29515,177.20137,107.62489,69.074524,43.448227
2023-01-10 23:00:00,86.49309,95.081276,173.15773,100.51461,65.57547,24.441313
2023-01-11 00:00:00,81.86386,97.503586,144.4012,101.279655,63.626,45.998802
2023-01-11 01:00:00,83.915665,104.401825,157.05128,106.184135,65.80924,41.15813
2023-01-11 02:00:00,82.70276,104.52449,167.20345,95.92879,68.262726,18.191877
2023-01-11 03:00:00,80.050934,102.17361,155.16444,95.37336,65.53354,31.56439
2023-01-11 04:00:00,74.73693,107.580894,148.74767,89.16569,66.63848,42.907284
2023-01-11 05:00:00,81.64743,101.619484,163.61737,89.01081,64.218506,30.106968
2023-01-11 06:00:00,70.016174,101.96976,171.77063,96.86669,69.328445,23.15342
2023-01-11 07:00:00,74.206635,82.7476,158.5212,79.86707,75.26984,63.099724
