t,y1,y2,y3,y4,y5,y6
2023-01-06 04:00:00,33.280506,54.72027,1192.3684,51.91095,29.428799,0.69228935
2023-01-06 05:00:00,37.045097,55.655457,1538.1348,61.916855,36.14448,7.4745655
2023-01-06 06:00:00,34.855797,39.32119,1202.134,62.329147,39.830704,21.039188
2023-01-06 07:00:00,36.820065,65.89908,1113.124,61.522186,37.63673,18.940746
2023-01-06 08:00:00,21.793297,39.170753,1040.0432,33.057495,41.070847,37.314
2023-01-06 09:00:00,33.478878,38.685673,829.3766,41.92286,39.157925,92.479645
2023-01-06 10:00:00,42.64075,52.031677,714.24677,27.484604,30.317814,111.58954
2023-01-06 11:00:00,38.72168,47.259064,598.8567,21.071507,42.907818,81.38261
2023-01-06 12:00:00,25.959225,47.62879,368.70786,37.09192,31.65342,103.68109
2023-01-06 13:00:00,25.571606,56.211113,465.1144,14.661114,35.222214,139.00221
2023-01-06 14:00:00,44.370667,39.875748,544.15546,30.46141,23.290813,124.47562
2023-01-06 15:00:00,14.353142,50.379524,593.55457,26.439274,25.018906,88.002975
2023-01-06 16:00:00,38.326683,56.064255,897.0389,46.883514,22.890266,57.889038
2023-01-06 17:00:00,22.93303,50.48089,674.6765,56.56875,27.402588,68.63107
2023-01-06 18:00:00,26.852287,48.655624,1358.8446,62.975418,33.168434,54.44272
2023-01-06 19:00:00,43.17171,58.229958,1360.7489,72.734535,27.594322,3.0107193
2023-01-06 20:00:00,43.28053,61.18506,1305.6958,73.30584,27.95412,27.483147
2023-01-06 21:00:00,45.13771,67.578545,1598.8811,66.968994,31.907112,-3.4480171
2023-01-06 22:00:00,41.549,50.667267,1501.7096,79.625694,30.131413,6.647188
2023-01-06 23:00:00,41.774326,63.501556,1219.3239,59.968758,29.933788,7.3017006
2023-01-07 00:00:00,53.516357,66.88608,1354.4292,62.040894,36.961914,-7.8033037
2023-01-07 01:00:00,43.881363,56.754044,1348.0332,61.9513,25.331333,-6.352522
2023-01-07 02:00:00,42.03283,52.11891,1158.838,61.75952,29.050602,4.087158
2023-01-07 03:00:00,55.506653,71.056595,1532.0948,68.96766,35.530865,17.215557
2023-01-07 04:00:00,49.7604,69.48967,1447.7264,58.431915,31.121372,-8.996905
2023-01-07 05:00:00,46.892838,74.050674,1366.0918,72.09478,43.586563,-0.38270378
2023-01-07 06:00:00,51.555977,70.43833,1472.1669,65.371895,39.367584,5.6266785
2023-01-07 07:00:00,44.963493,46.99729,1278.0686,50.345657,37.232708,35.895226
2023-01-07 08:00:00,44.891342,63.879898,1180.5459,52.58718,52.24099,68.016205
2023-01-07 09:00:00,41.25981,64.37246,749.99365,46.747505,55.38459,71.576836
2023-01-07 10:00:00,52.441658,65.80109,819.07965,50.3462,37.759033,90.71767
2023-01-07 11:00:00,36.82773,58.822,860.8695,23.79549,42.47188,129.78275
2023-01-07 12:00:00,39.354053,64.07286,866.1571,34.979076,40.179626,119.16742
2023-01-07 13:00:00,34.997,51.340096,530.5908,20.169659,25.263123,146.34814
2023-01-07 14:00:00,44.859238,65.295204,629.6195,32.229603,32.987843,174.79912
2023-01-07 15:00:00,44.68631,56.7145,314.71988,38.31949,41.20656,101.126045
