t,y1,y2,y3,y4,y5,y6
2022-08-05 00:00:00,40.5,51.0,40.3,50.1,37.0,50.0
2022-08-05 01:00:00,42.4,53.4,35.3,46.9,37.0,50.0
2022-08-05 02:00:00,44.9,56.9,34.7,46.6,37.1,47.0
2022-08-05 03:00:00,46.8,59.6,36.0,47.6,37.5,43.0
2022-08-05 04:00:00,47.3,60.0,40.4,49.0,39.0,39.0
2022-08-05 05:00:00,50.2,64.1,47.3,49.9,41.6,38.0
2022-08-05 06:00:00,59.8,77.9,56.5,50.8,45.1,38.0
2022-08-05 07:00:00,44.9,56.1,76.5,55.8,45.0,41.0
2022-08-05 08:00:00,39.3,48.4,71.5,55.8,46.7,43.0
2022-08-05 09:00:00,38.9,48.1,64.4,55.7,49.1,47.0
2022-08-05 10:00:00,42.4,53.2,55.5,53.8,51.6,55.0
2022-08-05 11:00:00,44.5,56.1,50.3,49.8,52.3,65.0
2022-08-05 12:00:00,44.0,55.4,45.7,44.1,52.5,78.0
2022-08-05 13:00:00,43.1,54.0,41.3,38.8,52.9,92.0
2022-08-05 14:00:00,42.4,52.8,39.4,37.6,54.0,98.0
2022-08-05 15:00:00,42.0,52.2,38.6,38.0,55.5,101.0
2022-08-05 16:00:00,42.1,52.5,40.5,41.2,56.2,97.0
2022-08-05 17:00:00,43.5,54.5,45.7,47.4,55.0,84.0
2022-08-05 18:00:00,42.1,52.5,53.3,55.7,52.8,64.0
2022-08-05 19:00:00,41.1,50.9,56.8,62.5,43.7,54.0
2022-08-05 20:00:00,37.2,45.4,57.6,60.6,43.5,48.0
2022-08-05 21:00:00,37.0,45.0,58.6,57.9,43.1,40.0
2022-08-05 22:00:00,39.0,48.0,57.6,54.5,43.0,32.0
2022-08-05 23:00:00,40.4,49.9,53.0,52.2,43.2,33.0
2022-08-06 00:00:00,42.7,53.2,46.4,50.0,43.6,37.0
2022-08-06 01:00:00,46.2,58.1,39.6,48.7,44.7,41.0
2022-08-06 02:00:00,51.5,65.8,37.2,49.7,46.2,41.0
2022-08-06 03:00:00,60.4,78.4,36.3,52.0,48.1,39.0
2022-08-06 04:00:00,69.4,91.2,40.1,56.0,50.9,36.0
2022-08-06 05:00:00,77.6,103.1,50.5,61.0,53.0,32.0
2022-08-06 06:00:00,88.0,118.0,65.1,67.0,55.0,27.0
2022-08-06 07:00:00,70.6,93.3,105.0,75.8,62.3,42.0
2022-08-06 08:00:00,63.4,83.6,97.2,69.8,64.5,59.0
2022-08-06 09:00:00,61.4,81.0,86.0,61.0,67.5,85.0
2022-08-06 10:00:00,60.6,80.1,73.1,50.2,69.6,121.0
2022-08-06 11:00:00,59.2,78.1,67.7,44.0,67.8,150.0
2022-08-06 12:00:00,57.1,75.2,64.3,38.4,64.5,182.0
2022-08-06 13:00:00,55.4,72.6,61.0,33.6,60.6,215.0
2022-08-06 14:00:00,54.7,71.6,58.4,31.8,59.7,230.0
2022-08-06 15:00:00,53.1,69.4,56.3,31.4,59.5,238.0
2022-08-06 16:00:00,51.8,67.7,57.4,35.7,59.2,234.0
2022-08-06 17:00:00,53.2,69.7,63.5,45.0,58.8,215.0
2022-08-06 18:00:00,61.3,81.5,72.7,57.9,58.3,186.0
2022-08-06 19:00:00,63.7,84.7,68.3,55.8,59.6,150.0
2022-08-06 20:00:00,67.7,90.5,75.7,64.0,58.0,124.0
2022-08-06 21:00:00,63.1,83.6,86.1,75.3,55.6,86.0
2022-08-06 22:00:00,55.9,73.0,90.9,82.8,52.0,48.0
2022-08-06 23:00:00,47.6,60.9,79.7,75.3,48.9,41.0
2022-08-07 00:00:00,42.5,53.4,60.7,61.1,45.4,44.0
2022-08-07 01:00:00,41.4,51.9,40.0,45.9,42.3,50.0
2022-08-07 02:00:00,43.7,55.0,34.1,43.2,41.9,50.0
2022-08-07 03:00:00,48.9,62.6,32.5,44.1,42.5,50.0
2022-08-07 04:00:00,57.0,74.2,32.8,45.2,45.0,51.0
2022-08-07 05:00:00,68.4,90.5,33.8,43.3,49.1,51.0
2022-08-07 06:00:00,84.5,113.4,36.1,40.6,54.7,50.0
2022-08-07 07:00:00,68.3,90.8,80.2,61.6,68.7,49.0
2022-08-07 08:00:00,54.1,71.0,75.1,57.2,66.8,63.0
2022-08-07 09:00:00,53.9,71.0,67.9,50.9,64.2,83.0
2022-08-07 10:00:00,51.7,67.7,58.5,43.0,60.2,110.0
2022-08-07 11:00:00,47.9,62.0,52.7,38.1,57.0,128.0
2022-08-07 12:00:00,45.5,58.4,47.2,33.6,53.4,147.0
2022-08-07 13:00:00,43.6,55.6,41.7,30.0,49.9,163.0
2022-08-07 14:00:00,42.1,53.4,38.8,28.8,48.7,168.0
2022-08-07 15:00:00,41.1,51.9,37.0,29.0,48.4,168.0
2022-08-07 16:00:00,40.6,51.2,38.8,34.8,48.7,156.0
2022-08-07 17:00:00,42.1,53.1,45.7,47.6,49.5,130.0
2022-08-07 18:00:00,46.4,59.2,55.8,65.1,50.8,95.0
2022-08-07 19:00:00,47.7,60.0,54.1,62.2,52.0,83.0
2022-08-07 20:00:00,47.5,59.7,64.5,69.2,51.8,67.0
2022-08-07 21:00:00,46.3,58.1,79.2,79.2,51.4,45.0
2022-08-07 22:00:00,42.8,53.1,90.9,87.2,50.7,23.0
2022-08-07 23:00:00,38.9,47.5,86.4,84.4,49.8,22.5
2022-08-08 00:00:00,38.6,47.1,75.3,77.0,48.5,22.0
2022-08-08 01:00:00,38.6,47.1,61.3,67.5,47.5,26.0
2022-08-08 02:00:00,40.8,50.3,54.0,62.5,47.4,28.0
2022-08-08 03:00:00,47.0,59.0,47.7,58.1,47.7,30.0
2022-08-08 04:00:00,56.4,72.5,46.0,55.0,49.4,32.0
2022-08-08 05:00:00,69.2,90.8,55.4,57.0,52.7,32.0
2022-08-08 06:00:00,84.3,112.2,70.5,61.2,57.2,32.0
2022-08-08 07:00:00,45.8,57.1,91.4,60.8,57.9,46.0
2022-08-08 08:00:00,40.8,49.9,82.6,58.7,56.7,51.0
2022-08-08 09:00:00,40.1,48.9,70.1,55.7,54.8,57.0
2022-08-08 10:00:00,40.4,49.3,55.0,50.9,52.2,66.0
2022-08-08 11:00:00,40.7,49.7,47.3,46.4,49.8,72.0
2022-08-08 12:00:00,40.7,49.7,41.2,41.2,47.2,77.0
2022-08-08 13:00:00,39.8,48.5,35.1,36.1,45.1,83.0
2022-08-08 14:00:00,39.0,47.4,31.6,33.8,45.9,88.0
2022-08-08 15:00:00,37.7,45.6,29.4,32.6,47.9,93.0
2022-08-08 16:00:00,36.8,44.3,30.4,35.8,49.8,90.0
2022-08-08 17:00:00,38.5,46.9,36.6,45.7,50.0,74.0
2022-08-08 18:00:00,40.4,49.6,46.0,59.8,49.7,51.0
2022-08-08 19:00:00,35.9,43.1,51.1,63.5,41.9,41.0
2022-08-08 20:00:00,34.4,41.1,50.2,60.5,40.6,43.0
2022-08-08 21:00:00,34.0,40.7,48.8,56.4,39.0,45.0
2022-08-08 22:00:00,34.0,41.0,46.1,51.1,37.1,48.0
2022-08-08 23:00:00,34.3,41.5,42.7,48.1,36.5,49.0
2022-08-09 00:00:00,35.5,43.3,38.5,45.4,36.2,50.0
2022-08-09 01:00:00,37.1,45.4,35.1,42.6,36.4,50.0
2022-08-09 02:00:00,38.9,47.6,35.0,41.1,36.5,48.0
2022-08-09 03:00:00,40.6,49.9,36.5,40.1,36.8,46.0
2022-08-09 04:00:00,42.9,53.1,42.5,41.0,38.1,43.0
2022-08-09 05:00:00,47.1,59.1,53.7,45.1,40.5,40.0
2022-08-09 06:00:00,57.1,73.6,68.6,51.2,43.5,38.0
2022-08-09 07:00:00,43.2,53.3,74.5,51.4,43.2,44.0
2022-08-09 08:00:00,35.9,43.1,67.7,50.0,45.4,48.0
2022-08-09 09:00:00,34.3,40.9,58.0,48.1,48.5,54.0
2022-08-09 10:00:00,34.4,41.0,46.0,44.8,50.4,62.0
2022-08-09 11:00:00,35.5,42.6,39.6,41.4,48.4,67.0
2022-08-09 12:00:00,36.2,43.6,34.2,37.2,44.6,71.0
2022-08-09 13:00:00,36.2,43.7,28.8,33.1,40.1,76.0
2022-08-09 14:00:00,35.4,42.7,25.8,30.9,38.5,82.0
2022-08-09 15:00:00,34.1,40.8,23.8,29.4,37.4,88.0
2022-08-09 16:00:00,33.2,39.6,24.7,31.9,36.6,89.0
2022-08-09 17:00:00,32.9,39.2,30.3,40.9,36.6,77.0
2022-08-09 18:00:00,33.9,40.6,38.8,53.6,37.1,59.0
2022-08-09 19:00:00,32.6,38.8,43.8,57.0,35.6,46.0
2022-08-09 20:00:00,32.8,39.3,43.9,55.7,35.7,49.0
2022-08-09 21:00:00,33.4,40.5,43.9,53.6,35.8,54.0
2022-08-09 22:00:00,34.7,42.5,43.1,50.6,36.2,59.0
2022-08-09 23:00:00,36.0,44.4,40.7,48.2,36.8,59.0
2022-08-10 00:00:00,37.8,47.0,37.4,45.7,37.5,58.0
2022-08-10 01:00:00,40.4,50.5,35.3,43.1,38.6,55.0
2022-08-10 02:00:00,43.3,54.5,36.7,42.3,39.5,52.0
2022-08-10 03:00:00,46.0,58.2,39.9,42.1,40.2,48.0
2022-08-10 04:00:00,48.5,61.6,45.8,43.0,41.5,44.0
2022-08-10 05:00:00,48.5,61.3,53.1,45.5,42.6,42.0
2022-08-10 06:00:00,52.4,66.9,61.9,49.1,44.0,40.0
2022-08-10 07:00:00,39.7,48.5,74.0,52.8,42.9,42.0
2022-08-10 08:00:00,34.1,40.5,66.3,50.8,43.5,47.0
2022-08-10 09:00:00,32.3,38.1,55.3,47.8,44.4,53.0
2022-08-10 10:00:00,33.4,39.7,42.2,42.9,44.1,67.0
2022-08-10 11:00:00,35.8,43.2,35.8,37.8,41.8,85.0
2022-08-10 12:00:00,37.5,45.7,31.0,31.9,38.2,107.0
2022-08-10 13:00:00,37.1,45.3,26.5,26.7,34.2,127.0
2022-08-10 14:00:00,36.3,44.1,24.5,25.9,32.7,126.0
2022-08-10 15:00:00,35.3,42.5,23.8,27.0,31.9,118.0
2022-08-10 16:00:00,33.5,40.0,25.3,31.2,31.6,102.0
2022-08-10 17:00:00,32.5,38.6,29.6,38.0,32.1,88.0
2022-08-10 18:00:00,32.2,38.1,35.8,47.0,33.1,71.0
2022-08-10 19:00:00,35.0,42.4,27.9,38.2,31.9,73.0
2022-08-10 20:00:00,34.2,41.3,26.7,38.0,30.6,73.0
2022-08-10 21:00:00,33.8,41.0,25.1,37.5,28.7,74.0
2022-08-10 22:00:00,34.3,41.5,24.3,37.8,27.3,72.0
2022-08-10 23:00:00,33.8,40.7,26.0,39.3,28.3,66.0
2022-08-11 00:00:00,34.1,40.8,28.8,41.5,30.3,58.0
2022-08-11 01:00:00,35.3,42.4,32.1,43.3,32.4,50.0
2022-08-11 02:00:00,36.5,44.0,33.3,42.5,32.9,48.0
2022-08-11 03:00:00,38.7,47.2,34.0,40.6,32.8,49.0
2022-08-11 04:00:00,40.3,49.3,34.7,38.2,32.8,50.0
2022-08-11 05:00:00,41.4,50.9,35.6,37.1,33.3,50.0
2022-08-11 06:00:00,45.3,56.4,36.4,36.3,34.0,50.0
2022-08-11 07:00:00,42.7,52.7,39.0,35.7,36.0,55.0
2022-08-11 08:00:00,34.8,41.7,35.6,33.4,34.2,67.0
2022-08-11 09:00:00,33.9,40.6,30.8,30.1,31.8,83.0
2022-08-11 10:00:00,35.4,43.0,27.6,27.6,31.2,104.0
2022-08-11 11:00:00,36.9,45.3,30.8,28.7,35.5,117.0
2022-08-11 12:00:00,39.2,48.8,36.7,31.4,42.1,128.0
2022-08-11 13:00:00,40.5,50.7,42.0,34.4,48.4,133.0
2022-08-11 14:00:00,40.3,50.5,41.1,34.8,48.4,124.0
2022-08-11 15:00:00,37.2,46.2,37.9,34.4,46.2,107.0
2022-08-11 16:00:00,33.1,40.2,33.0,33.9,42.0,87.0
2022-08-11 17:00:00,31.4,37.8,29.3,33.9,37.9,79.0
2022-08-11 18:00:00,31.4,37.8,25.3,34.1,32.9,73.0
2022-08-11 19:00:00,33.3,40.7,24.3,38.0,28.6,72.0
2022-08-11 20:00:00,35.3,43.6,26.1,40.4,28.8,71.0
2022-08-11 21:00:00,37.6,47.0,28.7,43.8,29.1,70.0
2022-08-11 22:00:00,40.1,50.6,31.6,47.2,29.4,68.0
2022-08-11 23:00:00,41.7,52.8,32.6,47.9,29.6,67.0
2022-08-12 00:00:00,43.1,54.8,33.1,47.6,29.8,66.0
2022-08-12 01:00:00,44.8,57.3,33.8,46.9,29.8,64.0
2022-08-12 02:00:00,46.6,59.7,34.5,46.1,29.2,63.0
2022-08-12 03:00:00,49.7,64.0,35.2,45.1,28.4,62.0
2022-08-12 04:00:00,53.8,69.7,37.3,44.1,28.4,61.0
2022-08-12 05:00:00,59.2,77.4,41.2,44.6,30.3,60.0
2022-08-12 06:00:00,68.9,91.2,46.2,45.5,33.2,60.0
2022-08-12 07:00:00,47.2,60.4,39.5,38.9,31.6,69.0
2022-08-12 08:00:00,39.7,49.9,36.0,35.5,30.4,78.0
2022-08-12 09:00:00,37.2,46.2,31.2,30.8,28.6,92.0
2022-08-12 10:00:00,36.4,45.0,27.8,26.6,28.9,107.0
2022-08-12 11:00:00,37.0,45.9,30.5,27.1,33.2,115.0
2022-08-12 12:00:00,38.7,48.3,35.9,29.5,39.7,121.0
2022-08-12 13:00:00,39.3,49.2,41.7,33.1,46.7,122.0
2022-08-12 14:00:00,38.5,47.9,43.0,35.5,49.0,113.0
2022-08-12 15:00:00,37.2,46.0,42.9,38.0,49.9,98.0
2022-08-12 16:00:00,35.2,42.9,41.4,40.1,48.9,81.0
2022-08-12 17:00:00,34.4,41.7,39.0,40.0,46.0,75.0
2022-08-12 18:00:00,34.3,41.7,35.6,38.6,41.5,72.0
2022-08-12 19:00:00,32.3,38.7,53.1,57.7,33.7,49.0
2022-08-12 20:00:00,33.7,41.0,53.4,56.9,34.7,51.0
2022-08-12 21:00:00,34.2,41.8,53.8,55.8,36.1,54.0
2022-08-12 22:00:00,34.1,41.7,52.5,53.4,37.5,58.0
2022-08-12 23:00:00,34.2,41.9,48.3,50.4,37.6,60.0
2022-08-13 00:00:00,34.7,42.7,42.4,46.6,37.4,61.0
2022-08-13 01:00:00,35.0,43.3,37.4,43.1,37.3,61.0
2022-08-13 02:00:00,36.9,46.0,37.9,42.4,38.1,59.0
2022-08-13 03:00:00,39.6,49.7,40.8,42.7,39.2,56.0
2022-08-13 04:00:00,40.1,50.5,46.9,45.0,40.6,51.0
2022-08-13 05:00:00,39.8,50.0,55.0,49.5,41.2,46.0
2022-08-13 06:00:00,41.9,52.8,65.2,55.7,41.6,39.0
2022-08-13 07:00:00,36.4,45.0,60.0,50.6,38.1,43.0
2022-08-13 08:00:00,33.8,41.0,54.3,46.5,37.4,49.0
2022-08-13 09:00:00,33.2,40.0,46.1,40.7,36.3,58.0
2022-08-13 10:00:00,33.7,40.8,36.3,34.0,34.9,69.0
2022-08-13 11:00:00,33.0,39.8,31.2,30.9,33.9,76.0
2022-08-13 12:00:00,32.4,38.9,27.0,28.6,33.1,83.0
2022-08-13 13:00:00,31.7,37.9,23.6,27.8,32.1,85.0
2022-08-13 14:00:00,30.2,35.7,22.4,29.1,31.4,77.0
2022-08-13 15:00:00,28.6,33.3,22.5,32.0,30.8,63.0
2022-08-13 16:00:00,28.8,33.4,26.7,37.5,30.9,46.0
2022-08-13 17:00:00,28.8,33.4,35.3,43.6,32.2,37.0
2022-08-13 18:00:00,29.4,34.3,47.2,51.0,34.2,28.0
2022-08-13 19:00:00,32.7,38.9,79.9,58.2,35.8,27.22222222222222
2022-08-13 20:00:00,35.0,42.5,90.6,59.0,37.8,26.444444444444443
2022-08-13 21:00:00,35.8,43.7,105.9,60.2,40.7,25.666666666666664
2022-08-13 22:00:00,39.4,48.9,122.9,61.3,45.5,24.88888888888889
2022-08-13 23:00:00,44.4,56.2,131.7,61.3,51.0,24.11111111111111
2022-08-14 00:00:00,48.9,62.7,138.1,61.0,57.5,23.33333333333333
2022-08-14 01:00:00,48.6,62.5,134.7,59.8,61.8,22.55555555555556
2022-08-14 02:00:00,40.5,50.7,114.8,58.5,58.5,21.77777777777778
2022-08-14 03:00:00,36.4,44.7,84.9,56.7,51.6,21.0
2022-08-14 04:00:00,34.2,41.5,53.9,54.0,43.7,22.0
2022-08-14 05:00:00,32.9,39.6,48.1,52.0,41.5,24.0
2022-08-14 06:00:00,34.6,41.8,50.4,50.0,40.9,26.0
2022-08-14 07:00:00,28.9,33.6,54.6,48.8,36.4,27.0
2022-08-14 08:00:00,28.5,33.0,49.6,45.1,36.2,34.0
2022-08-14 09:00:00,28.5,32.8,42.6,40.0,35.9,44.0
2022-08-14 10:00:00,29.7,34.7,34.1,34.3,34.9,56.0
2022-08-14 11:00:00,30.3,35.5,29.7,31.9,33.1,62.0
2022-08-14 12:00:00,30.8,36.2,26.2,30.2,30.7,67.0
2022-08-14 13:00:00,30.4,35.6,23.4,29.9,28.6,70.0
2022-08-14 14:00:00,31.7,37.7,22.3,30.9,28.4,68.0
2022-08-14 15:00:00,29.7,34.5,22.2,33.1,29.1,64.0
2022-08-14 16:00:00,28.6,32.9,27.2,38.1,30.6,55.0
2022-08-14 17:00:00,28.4,32.7,37.9,45.0,32.2,45.0
2022-08-14 18:00:00,29.7,34.5,52.6,53.6,34.3,34.0
2022-08-14 19:00:00,31.7,37.5,59.4,61.7,36.7,23.0
2022-08-14 20:00:00,32.5,38.7,62.3,62.2,37.8,22.0
2022-08-14 21:00:00,32.7,39.2,66.2,63.0,39.2,21.0
2022-08-14 22:00:00,33.4,40.3,67.2,62.3,40.5,22.0
2022-08-14 23:00:00,33.0,39.9,60.9,59.1,40.5,25.0
2022-08-15 00:00:00,32.7,39.6,50.8,54.5,40.0,30.0
2022-08-15 01:00:00,33.5,40.7,40.0,49.0,39.2,35.0
2022-08-15 02:00:00,35.2,43.2,36.2,46.1,38.6,37.0
2022-08-15 03:00:00,35.7,44.0,34.4,43.7,38.0,39.0
2022-08-15 04:00:00,35.0,43.1,36.6,43.0,38.0,39.0
2022-08-15 05:00:00,36.3,44.9,45.0,46.6,39.5,36.0
2022-08-15 06:00:00,44.9,57.3,57.3,52.5,41.8,32.0
2022-08-15 07:00:00,45.8,58.8,94.9,67.5,44.0,30.0
2022-08-15 08:00:00,38.5,48.7,79.8,59.4,42.0,38.0
2022-08-15 09:00:00,35.3,43.6,58.3,48.0,39.1,50.0
2022-08-15 10:00:00,33.9,41.3,35.1,35.5,35.6,66.0
2022-08-15 11:00:00,34.3,42.0,28.0,31.5,33.4,77.0
2022-08-15 12:00:00,34.7,42.6,25.7,29.9,31.3,89.0
2022-08-15 13:00:00,34.4,42.1,25.0,29.9,29.5,97.0
2022-08-15 14:00:00,33.2,40.2,23.9,30.2,29.1,96.0
2022-08-15 15:00:00,32.1,38.3,23.8,31.6,29.3,90.0
2022-08-15 16:00:00,31.0,36.5,28.8,37.0,30.4,77.0
2022-08-15 17:00:00,30.1,35.1,39.7,46.6,32.1,62.0
2022-08-15 18:00:00,31.8,37.4,54.6,59.3,34.4,43.0
2022-08-15 19:00:00,36.6,44.3,100.1,74.4,38.5,21.0
2022-08-15 20:00:00,38.4,47.2,106.7,76.0,42.0,21.0
2022-08-15 21:00:00,43.2,54.2,115.9,78.4,47.0,21.33333333333333
2022-08-15 22:00:00,44.6,56.2,119.8,79.9,51.9,21.666666666666668
2022-08-15 23:00:00,41.0,51.0,107.6,78.2,52.0,22.0
2022-08-16 00:00:00,37.3,45.6,87.8,75.0,50.5,25.0
2022-08-16 01:00:00,36.8,44.7,71.0,72.2,49.5,27.0
2022-08-16 02:00:00,41.1,50.9,76.7,73.3,51.2,26.0
2022-08-16 03:00:00,45.8,57.6,91.0,75.8,54.0,23.0
2022-08-16 04:00:00,49.3,62.5,105.6,77.8,56.7,22.0
2022-08-16 05:00:00,53.2,68.2,106.6,77.5,56.6,25.0
2022-08-16 06:00:00,61.3,79.8,103.3,76.2,55.6,30.0
2022-08-16 07:00:00,45.1,56.7,96.5,69.3,49.8,39.0
2022-08-16 08:00:00,42.7,53.2,85.5,62.2,47.6,56.0
2022-08-16 09:00:00,43.3,54.1,69.9,52.0,44.6,79.0
2022-08-16 10:00:00,44.2,55.5,52.6,41.0,41.0,108.0
2022-08-16 11:00:00,45.4,57.4,46.8,37.1,39.4,125.0
2022-08-16 12:00:00,45.9,58.2,44.2,35.6,38.3,139.0
2022-08-16 13:00:00,45.0,56.8,42.2,35.2,37.2,148.0
2022-08-16 14:00:00,44.4,56.1,39.5,35.4,36.6,144.0
2022-08-16 15:00:00,43.2,54.5,37.2,36.5,36.2,132.0
2022-08-16 16:00:00,40.6,51.1,39.4,42.2,36.0,110.0
2022-08-16 17:00:00,38.0,47.5,49.2,53.3,36.1,86.0
2022-08-16 18:00:00,37.3,46.4,63.4,68.1,36.5,57.0
2022-08-16 19:00:00,49.1,63.3,110.5,108.3,42.5,25.0
2022-08-16 20:00:00,48.2,62.1,100.9,100.2,40.9,28.0
2022-08-16 21:00:00,46.5,60.0,87.0,88.6,38.6,33.0
2022-08-16 22:00:00,43.8,56.2,69.6,73.5,36.0,40.0
2022-08-16 23:00:00,41.0,52.4,58.9,64.0,34.7,48.0
2022-08-17 00:00:00,39.0,49.5,49.0,55.0,33.8,57.0
2022-08-17 01:00:00,38.9,49.0,40.9,46.1,33.2,65.0
2022-08-17 02:00:00,39.2,49.5,40.8,42.6,33.6,66.0
2022-08-17 03:00:00,40.0,50.5,44.4,41.4,34.6,65.0
2022-08-17 04:00:00,41.6,52.6,51.5,42.8,36.0,62.0
2022-08-17 05:00:00,44.6,56.8,59.4,48.0,37.5,58.0
2022-08-17 06:00:00,49.8,64.2,69.2,55.6,39.2,53.0
2022-08-17 07:00:00,39.6,49.2,79.9,59.6,37.8,51.0
2022-08-17 08:00:00,36.8,45.5,72.0,54.2,37.9,65.0
2022-08-17 09:00:00,37.6,46.8,60.7,46.5,38.1,85.0
2022-08-17 10:00:00,39.4,49.5,47.4,37.9,37.8,109.0
2022-08-17 11:00:00,40.7,51.4,41.2,34.2,36.5,122.0
2022-08-17 12:00:00,40.7,51.4,36.7,32.0,34.8,133.0
2022-08-17 13:00:00,40.1,50.7,32.7,31.2,32.9,139.0
2022-08-17 14:00:00,38.7,48.6,30.2,31.6,32.6,134.0
2022-08-17 15:00:00,36.8,45.6,28.6,33.4,32.6,123.0
2022-08-17 16:00:00,35.7,43.9,32.1,40.4,33.0,104.0
2022-08-17 17:00:00,36.0,44.3,42.7,53.2,33.7,85.0
2022-08-17 18:00:00,37.6,46.4,57.8,70.0,34.7,62.0
2022-08-17 19:00:00,39.0,48.7,83.3,92.3,36.1,31.0
2022-08-17 20:00:00,38.6,48.3,83.3,88.6,36.3,34.0
2022-08-17 21:00:00,38.9,48.8,83.2,83.3,36.5,39.0
2022-08-17 22:00:00,39.5,49.6,81.2,75.6,36.9,45.0
2022-08-17 23:00:00,39.7,49.8,76.3,69.3,37.1,50.0
2022-08-18 00:00:00,40.2,50.4,69.8,62.5,37.2,54.0
2022-08-18 01:00:00,41.4,52.0,64.8,55.8,37.7,58.0
2022-08-18 02:00:00,42.8,53.8,66.9,53.6,38.3,57.0
2022-08-18 03:00:00,44.1,55.5,72.2,53.1,39.1,54.0
2022-08-18 04:00:00,45.1,56.8,79.8,54.7,40.0,50.0
2022-08-18 05:00:00,46.0,58.0,86.7,59.3,40.5,47.0
2022-08-18 06:00:00,48.3,61.2,94.4,66.0,41.0,45.0
2022-08-18 07:00:00,37.3,45.3,96.1,67.8,40.0,47.0
2022-08-18 08:00:00,33.7,40.3,82.8,61.7,39.4,56.0
2022-08-18 09:00:00,33.0,39.4,63.8,52.9,38.5,69.0
2022-08-18 10:00:00,33.7,40.6,42.7,42.9,36.6,82.0
2022-08-18 11:00:00,33.6,40.5,35.0,38.5,34.2,85.0
2022-08-18 12:00:00,33.2,40.1,31.0,35.6,31.3,85.0
2022-08-18 13:00:00,33.2,40.0,28.5,33.8,28.4,84.0
2022-08-18 14:00:00,33.2,40.0,27.7,33.4,27.9,84.0
2022-08-18 15:00:00,33.0,39.8,28.6,34.1,28.3,84.0
2022-08-18 16:00:00,33.4,40.4,32.8,38.4,29.5,79.0
2022-08-18 17:00:00,33.7,40.8,39.5,45.9,30.9,69.0
2022-08-18 18:00:00,34.1,41.3,48.5,56.0,32.7,56.0
2022-08-18 19:00:00,36.0,44.7,58.3,66.5,33.6,57.0
2022-08-18 20:00:00,36.1,45.0,61.3,67.7,34.4,55.0
2022-08-18 21:00:00,36.9,46.1,65.5,69.3,35.7,52.0
2022-08-18 22:00:00,37.8,47.4,69.3,70.0,37.2,48.0
2022-08-18 23:00:00,38.5,48.3,68.5,68.1,37.8,47.0
2022-08-19 00:00:00,39.4,49.6,66.1,64.9,38.2,46.0
2022-08-19 01:00:00,41.4,52.2,65.1,61.3,38.9,45.0
2022-08-19 02:00:00,43.6,55.3,68.6,60.0,39.5,43.0
2022-08-19 03:00:00,45.2,57.4,74.2,59.4,40.2,39.0
2022-08-19 04:00:00,46.0,58.3,80.9,59.3,41.0,37.0
2022-08-19 05:00:00,46.8,59.3,85.4,61.0,41.5,36.0
2022-08-19 06:00:00,49.5,63.1,89.6,63.5,41.9,36.0
2022-08-19 07:00:00,38.5,47.1,87.6,62.7,38.7,42.0
2022-08-19 08:00:00,34.6,41.7,76.5,56.0,38.5,57.0
2022-08-19 09:00:00,34.4,41.5,60.8,46.6,38.1,78.0
2022-08-19 10:00:00,36.7,45.0,43.0,36.2,37.0,101.0
2022-08-19 11:00:00,37.2,45.9,35.9,32.5,35.0,110.0
2022-08-19 12:00:00,36.6,45.1,31.7,30.7,32.4,116.0
2022-08-19 13:00:00,36.7,45.3,28.7,30.3,29.9,118.0
2022-08-19 14:00:00,35.4,43.5,27.4,30.9,29.4,115.0
2022-08-19 15:00:00,34.7,42.2,27.5,32.6,29.7,107.0
2022-08-19 16:00:00,34.6,42.1,31.6,38.4,30.6,94.0
2022-08-19 17:00:00,35.4,43.2,39.9,48.3,31.7,80.0
2022-08-19 18:00:00,37.3,45.9,51.4,61.2,33.2,64.0
2022-08-19 19:00:00,35.7,43.7,59.1,69.0,35.9,49.0
2022-08-19 20:00:00,36.4,44.9,61.6,70.3,37.0,47.0
2022-08-19 21:00:00,37.1,45.9,65.1,72.0,38.5,45.0
2022-08-19 22:00:00,37.9,47.1,66.1,71.2,39.9,44.0
2022-08-19 23:00:00,38.3,47.9,61.0,65.5,39.5,47.0
2022-08-20 00:00:00,38.0,47.3,52.7,57.2,38.4,52.0
2022-08-20 01:00:00,37.1,45.9,43.7,47.5,37.0,59.0
2022-08-20 02:00:00,36.4,44.7,40.2,42.2,36.2,63.0
2022-08-20 03:00:00,35.7,43.5,38.3,38.0,35.6,67.0
2022-08-20 04:00:00,35.2,42.7,39.7,36.5,35.4,69.0
2022-08-20 05:00:00,35.4,43.0,46.7,41.5,36.0,65.0
2022-08-20 06:00:00,37.0,45.3,57.0,50.1,37.1,59.0
2022-08-20 07:00:00,35.3,43.1,62.2,55.5,37.0,58.0
2022-08-20 08:00:00,33.7,41.1,56.0,50.2,36.7,69.0
2022-08-20 09:00:00,34.2,41.9,47.2,42.9,36.2,85.0
2022-08-20 10:00:00,36.1,44.6,37.4,34.6,35.2,105.0
2022-08-20 11:00:00,37.9,47.4,33.7,31.5,33.7,119.0
2022-08-20 12:00:00,38.7,48.8,31.7,29.8,31.9,133.0
2022-08-20 13:00:00,39.0,49.2,30.7,29.4,30.1,144.0
2022-08-20 14:00:00,39.2,49.2,30.5,30.4,29.8,143.0
2022-08-20 15:00:00,38.7,48.4,31.1,32.6,30.1,135.0
